,date,Day,Month,Year,new_cases,Deaths,country,GeoId,cases_cumulative
460,2020-03-18,18,3,2020,9,0,Azerbaijan,AZ,28
461,2020-03-17,17,3,2020,0,0,Azerbaijan,AZ,19
462,2020-03-16,16,3,2020,0,0,Azerbaijan,AZ,19
463,2020-03-15,15,3,2020,6,0,Azerbaijan,AZ,19
464,2020-03-13,13,3,2020,0,0,Azerbaijan,AZ,13
465,2020-03-12,12,3,2020,2,0,Azerbaijan,AZ,13
466,2020-03-11,11,3,2020,2,0,Azerbaijan,AZ,11
467,2020-03-07,7,3,2020,3,0,Azerbaijan,AZ,9
468,2020-03-06,6,3,2020,3,0,Azerbaijan,AZ,6
469,2020-03-02,2,3,2020,2,0,Azerbaijan,AZ,3
470,2020-03-01,1,3,2020,0,0,Azerbaijan,AZ,1
471,2020-02-29,29,2,2020,1,0,Azerbaijan,AZ,1
472,2020-02-28,28,2,2020,0,0,Azerbaijan,AZ,0
473,2020-02-27,27,2,2020,0,0,Azerbaijan,AZ,0
474,2020-02-26,26,2,2020,0,0,Azerbaijan,AZ,0
475,2020-02-25,25,2,2020,0,0,Azerbaijan,AZ,0
476,2020-02-24,24,2,2020,0,0,Azerbaijan,AZ,0
477,2020-02-23,23,2,2020,0,0,Azerbaijan,AZ,0
478,2020-02-22,22,2,2020,0,0,Azerbaijan,AZ,0
479,2020-02-21,21,2,2020,0,0,Azerbaijan,AZ,0
480,2020-02-20,20,2,2020,0,0,Azerbaijan,AZ,0
481,2020-02-19,19,2,2020,0,0,Azerbaijan,AZ,0
482,2020-02-18,18,2,2020,0,0,Azerbaijan,AZ,0
483,2020-02-17,17,2,2020,0,0,Azerbaijan,AZ,0
484,2020-02-16,16,2,2020,0,0,Azerbaijan,AZ,0
485,2020-02-15,15,2,2020,0,0,Azerbaijan,AZ,0
486,2020-02-14,14,2,2020,0,0,Azerbaijan,AZ,0
487,2020-02-13,13,2,2020,0,0,Azerbaijan,AZ,0
488,2020-02-12,12,2,2020,0,0,Azerbaijan,AZ,0
489,2020-02-11,11,2,2020,0,0,Azerbaijan,AZ,0
490,2020-02-10,10,2,2020,0,0,Azerbaijan,AZ,0
491,2020-02-09,9,2,2020,0,0,Azerbaijan,AZ,0
492,2020-02-08,8,2,2020,0,0,Azerbaijan,AZ,0
493,2020-02-07,7,2,2020,0,0,Azerbaijan,AZ,0
494,2020-02-06,6,2,2020,0,0,Azerbaijan,AZ,0
495,2020-02-05,5,2,2020,0,0,Azerbaijan,AZ,0
496,2020-02-04,4,2,2020,0,0,Azerbaijan,AZ,0
497,2020-02-03,3,2,2020,0,0,Azerbaijan,AZ,0
498,2020-02-02,2,2,2020,0,0,Azerbaijan,AZ,0
499,2020-02-01,1,2,2020,0,0,Azerbaijan,AZ,0
500,2020-01-31,31,1,2020,0,0,Azerbaijan,AZ,0
501,2020-01-30,30,1,2020,0,0,Azerbaijan,AZ,0
502,2020-01-29,29,1,2020,0,0,Azerbaijan,AZ,0
503,2020-01-28,28,1,2020,0,0,Azerbaijan,AZ,0
504,2020-01-27,27,1,2020,0,0,Azerbaijan,AZ,0
505,2020-01-26,26,1,2020,0,0,Azerbaijan,AZ,0
506,2020-01-25,25,1,2020,0,0,Azerbaijan,AZ,0
507,2020-01-24,24,1,2020,0,0,Azerbaijan,AZ,0
508,2020-01-23,23,1,2020,0,0,Azerbaijan,AZ,0
509,2020-01-22,22,1,2020,0,0,Azerbaijan,AZ,0
510,2020-01-21,21,1,2020,0,0,Azerbaijan,AZ,0
511,2020-01-20,20,1,2020,0,0,Azerbaijan,AZ,0
512,2020-01-19,19,1,2020,0,0,Azerbaijan,AZ,0
513,2020-01-18,18,1,2020,0,0,Azerbaijan,AZ,0
514,2020-01-17,17,1,2020,0,0,Azerbaijan,AZ,0
515,2020-01-16,16,1,2020,0,0,Azerbaijan,AZ,0
516,2020-01-15,15,1,2020,0,0,Azerbaijan,AZ,0
517,2020-01-14,14,1,2020,0,0,Azerbaijan,AZ,0
518,2020-01-13,13,1,2020,0,0,Azerbaijan,AZ,0
519,2020-01-12,12,1,2020,0,0,Azerbaijan,AZ,0
520,2020-01-11,11,1,2020,0,0,Azerbaijan,AZ,0
521,2020-01-10,10,1,2020,0,0,Azerbaijan,AZ,0
522,2020-01-09,9,1,2020,0,0,Azerbaijan,AZ,0
523,2020-01-08,8,1,2020,0,0,Azerbaijan,AZ,0
524,2020-01-07,7,1,2020,0,0,Azerbaijan,AZ,0
525,2020-01-06,6,1,2020,0,0,Azerbaijan,AZ,0
526,2020-01-05,5,1,2020,0,0,Azerbaijan,AZ,0
527,2020-01-04,4,1,2020,0,0,Azerbaijan,AZ,0
528,2020-01-03,3,1,2020,0,0,Azerbaijan,AZ,0
529,2020-01-02,2,1,2020,0,0,Azerbaijan,AZ,0
530,2020-01-01,1,1,2020,0,0,Azerbaijan,AZ,0
531,2019-12-31,31,12,2019,0,0,Azerbaijan,AZ,0
532,2020-03-24,24,3,2020,0,0,Bahamas,BS,4
533,2020-03-23,23,3,2020,0,0,Bahamas,BS,4
534,2020-03-22,22,3,2020,0,0,Bahamas,BS,4
535,2020-03-21,21,3,2020,1,0,Bahamas,BS,4
536,2020-03-20,20,3,2020,2,0,Bahamas,BS,3
537,2020-03-17,17,3,2020,0,0,Bahamas,BS,1
538,2020-03-16,16,3,2020,1,0,Bahamas,BS,1
539,2020-03-24,24,3,2020,5,0,Bahrain,BH,339
540,2020-03-23,23,3,2020,28,1,Bahrain,BH,334
541,2020-03-22,22,3,2020,21,0,Bahrain,BH,306
542,2020-03-21,21,3,2020,16,0,Bahrain,BH,285
543,2020-03-20,20,3,2020,13,0,Bahrain,BH,269
544,2020-03-19,19,3,2020,19,0,Bahrain,BH,256
545,2020-03-18,18,3,2020,16,0,Bahrain,BH,237
546,2020-03-17,17,3,2020,7,1,Bahrain,BH,221
547,2020-03-16,16,3,2020,3,0,Bahrain,BH,214
548,2020-03-15,15,3,2020,1,0,Bahrain,BH,211
549,2020-03-14,14,3,2020,48,0,Bahrain,BH,210
550,2020-03-13,13,3,2020,0,0,Bahrain,BH,162
551,2020-03-12,12,3,2020,52,0,Bahrain,BH,162
552,2020-03-11,11,3,2020,1,0,Bahrain,BH,110
553,2020-03-10,10,3,2020,30,0,Bahrain,BH,109
554,2020-03-09,9,3,2020,16,0,Bahrain,BH,79
555,2020-03-08,8,3,2020,7,0,Bahrain,BH,63
556,2020-03-07,7,3,2020,4,0,Bahrain,BH,56
557,2020-03-06,6,3,2020,0,0,Bahrain,BH,52
558,2020-03-05,5,3,2020,3,0,Bahrain,BH,52
559,2020-03-04,4,3,2020,2,0,Bahrain,BH,49
560,2020-03-02,2,3,2020,6,0,Bahrain,BH,47
561,2020-03-01,1,3,2020,3,0,Bahrain,BH,41
562,2020-02-29,29,2,2020,5,0,Bahrain,BH,38
563,2020-02-28,28,2,2020,0,0,Bahrain,BH,33
564,2020-02-27,27,2,2020,10,0,Bahrain,BH,33
565,2020-02-26,26,2,2020,21,0,Bahrain,BH,23
566,2020-02-25,25,2,2020,1,0,Bahrain,BH,2
567,2020-02-24,24,2,2020,1,0,Bahrain,BH,1
568,2020-02-23,23,2,2020,0,0,Bahrain,BH,0
569,2020-02-22,22,2,2020,0,0,Bahrain,BH,0
570,2020-02-21,21,2,2020,0,0,Bahrain,BH,0
571,2020-02-20,20,2,2020,0,0,Bahrain,BH,0
572,2020-02-19,19,2,2020,0,0,Bahrain,BH,0
573,2020-02-18,18,2,2020,0,0,Bahrain,BH,0
574,2020-02-17,17,2,2020,0,0,Bahrain,BH,0
575,2020-02-16,16,2,2020,0,0,Bahrain,BH,0
576,2020-02-15,15,2,2020,0,0,Bahrain,BH,0
577,2020-02-14,14,2,2020,0,0,Bahrain,BH,0
578,2020-02-13,13,2,2020,0,0,Bahrain,BH,0
579,2020-02-12,12,2,2020,0,0,Bahrain,BH,0
580,2020-02-11,11,2,2020,0,0,Bahrain,BH,0
581,2020-02-10,10,2,2020,0,0,Bahrain,BH,0
582,2020-02-09,9,2,2020,0,0,Bahrain,BH,0
583,2020-02-08,8,2,2020,0,0,Bahrain,BH,0
584,2020-02-07,7,2,2020,0,0,Bahrain,BH,0
585,2020-02-06,6,2,2020,0,0,Bahrain,BH,0
586,2020-02-05,5,2,2020,0,0,Bahrain,BH,0
587,2020-02-04,4,2,2020,0,0,Bahrain,BH,0
588,2020-02-03,3,2,2020,0,0,Bahrain,BH,0
589,2020-02-02,2,2,2020,0,0,Bahrain,BH,0
590,2020-02-01,1,2,2020,0,0,Bahrain,BH,0
591,2020-01-31,31,1,2020,0,0,Bahrain,BH,0
592,2020-01-30,30,1,2020,0,0,Bahrain,BH,0
593,2020-01-29,29,1,2020,0,0,Bahrain,BH,0
594,2020-01-28,28,1,2020,0,0,Bahrain,BH,0
595,2020-01-27,27,1,2020,0,0,Bahrain,BH,0
596,2020-01-26,26,1,2020,0,0,Bahrain,BH,0
597,2020-01-25,25,1,2020,0,0,Bahrain,BH,0
598,2020-01-24,24,1,2020,0,0,Bahrain,BH,0
599,2020-01-23,23,1,2020,0,0,Bahrain,BH,0
600,2020-01-22,22,1,2020,0,0,Bahrain,BH,0
601,2020-01-21,21,1,2020,0,0,Bahrain,BH,0
602,2020-01-20,20,1,2020,0,0,Bahrain,BH,0
603,2020-01-19,19,1,2020,0,0,Bahrain,BH,0
604,2020-01-18,18,1,2020,0,0,Bahrain,BH,0
605,2020-01-17,17,1,2020,0,0,Bahrain,BH,0
606,2020-01-16,16,1,2020,0,0,Bahrain,BH,0
607,2020-01-15,15,1,2020,0,0,Bahrain,BH,0
608,2020-01-14,14,1,2020,0,0,Bahrain,BH,0
609,2020-01-13,13,1,2020,0,0,Bahrain,BH,0
610,2020-01-12,12,1,2020,0,0,Bahrain,BH,0
611,2020-01-11,11,1,2020,0,0,Bahrain,BH,0
612,2020-01-10,10,1,2020,0,0,Bahrain,BH,0
613,2020-01-09,9,1,2020,0,0,Bahrain,BH,0
614,2020-01-08,8,1,2020,0,0,Bahrain,BH,0
615,2020-01-07,7,1,2020,0,0,Bahrain,BH,0
616,2020-01-06,6,1,2020,0,0,Bahrain,BH,0
617,2020-01-05,5,1,2020,0,0,Bahrain,BH,0
618,2020-01-04,4,1,2020,0,0,Bahrain,BH,0
619,2020-01-03,3,1,2020,0,0,Bahrain,BH,0
620,2020-01-02,2,1,2020,0,0,Bahrain,BH,0
621,2020-01-01,1,1,2020,0,0,Bahrain,BH,0
622,2019-12-31,31,12,2019,0,0,Bahrain,BH,0
623,2020-03-24,24,3,2020,6,0,Bangladesh,BD,33
624,2020-03-23,23,3,2020,3,1,Bangladesh,BD,27
625,2020-03-22,22,3,2020,7,2,Bangladesh,BD,24
626,2020-03-21,21,3,2020,7,0,Bangladesh,BD,17
627,2020-03-20,20,3,2020,0,0,Bangladesh,BD,10
628,2020-03-19,19,3,2020,2,0,Bangladesh,BD,10
629,2020-03-18,18,3,2020,3,0,Bangladesh,BD,8
630,2020-03-17,17,3,2020,2,0,Bangladesh,BD,5
631,2020-03-15,15,3,2020,0,0,Bangladesh,BD,3
632,2020-03-09,9,3,2020,3,0,Bangladesh,BD,3
633,2020-03-24,24,3,2020,0,0,Barbados,BB,17
634,2020-03-23,23,3,2020,3,0,Barbados,BB,17
635,2020-03-22,22,3,2020,8,0,Barbados,BB,14
636,2020-03-21,21,3,2020,4,0,Barbados,BB,6
637,2020-03-20,20,3,2020,1,0,Barbados,BB,2
638,2020-03-19,19,3,2020,0,0,Barbados,BB,1
639,2020-03-18,18,3,2020,1,0,Barbados,BB,1
640,2020-03-24,24,3,2020,5,0,Belarus,BY,81
641,2020-03-23,23,3,2020,0,0,Belarus,BY,76
642,2020-03-22,22,3,2020,19,0,Belarus,BY,76
643,2020-03-21,21,3,2020,0,0,Belarus,BY,57
644,2020-03-20,20,3,2020,11,0,Belarus,BY,57
645,2020-03-19,19,3,2020,10,0,Belarus,BY,46
646,2020-03-18,18,3,2020,0,0,Belarus,BY,36
647,2020-03-17,17,3,2020,9,0,Belarus,BY,36
648,2020-03-16,16,3,2020,6,0,Belarus,BY,27
649,2020-03-13,13,3,2020,9,0,Belarus,BY,21
650,2020-03-12,12,3,2020,3,0,Belarus,BY,12
651,2020-03-11,11,3,2020,3,0,Belarus,BY,9
652,2020-03-05,5,3,2020,2,0,Belarus,BY,6
653,2020-03-04,4,3,2020,3,0,Belarus,BY,4
654,2020-03-02,2,3,2020,0,0,Belarus,BY,1
655,2020-03-01,1,3,2020,0,0,Belarus,BY,1
656,2020-02-29,29,2,2020,0,0,Belarus,BY,1
657,2020-02-28,28,2,2020,1,0,Belarus,BY,1
658,2020-02-27,27,2,2020,0,0,Belarus,BY,0
659,2020-02-26,26,2,2020,0,0,Belarus,BY,0
660,2020-02-25,25,2,2020,0,0,Belarus,BY,0
661,2020-02-24,24,2,2020,0,0,Belarus,BY,0
662,2020-02-23,23,2,2020,0,0,Belarus,BY,0
663,2020-02-22,22,2,2020,0,0,Belarus,BY,0
664,2020-02-21,21,2,2020,0,0,Belarus,BY,0
665,2020-02-20,20,2,2020,0,0,Belarus,BY,0
666,2020-02-19,19,2,2020,0,0,Belarus,BY,0
667,2020-02-18,18,2,2020,0,0,Belarus,BY,0
668,2020-02-17,17,2,2020,0,0,Belarus,BY,0
669,2020-02-16,16,2,2020,0,0,Belarus,BY,0
670,2020-02-15,15,2,2020,0,0,Belarus,BY,0
671,2020-02-14,14,2,2020,0,0,Belarus,BY,0
672,2020-02-13,13,2,2020,0,0,Belarus,BY,0
673,2020-02-12,12,2,2020,0,0,Belarus,BY,0
674,2020-02-11,11,2,2020,0,0,Belarus,BY,0
675,2020-02-10,10,2,2020,0,0,Belarus,BY,0
676,2020-02-09,9,2,2020,0,0,Belarus,BY,0
677,2020-02-08,8,2,2020,0,0,Belarus,BY,0
678,2020-02-07,7,2,2020,0,0,Belarus,BY,0
679,2020-02-06,6,2,2020,0,0,Belarus,BY,0
680,2020-02-05,5,2,2020,0,0,Belarus,BY,0
681,2020-02-04,4,2,2020,0,0,Belarus,BY,0
682,2020-02-03,3,2,2020,0,0,Belarus,BY,0
683,2020-02-02,2,2,2020,0,0,Belarus,BY,0
684,2020-02-01,1,2,2020,0,0,Belarus,BY,0
685,2020-01-31,31,1,2020,0,0,Belarus,BY,0
686,2020-01-30,30,1,2020,0,0,Belarus,BY,0
687,2020-01-29,29,1,2020,0,0,Belarus,BY,0
688,2020-01-28,28,1,2020,0,0,Belarus,BY,0
689,2020-01-27,27,1,2020,0,0,Belarus,BY,0
690,2020-01-26,26,1,2020,0,0,Belarus,BY,0
691,2020-01-25,25,1,2020,0,0,Belarus,BY,0
692,2020-01-24,24,1,2020,0,0,Belarus,BY,0
693,2020-01-23,23,1,2020,0,0,Belarus,BY,0
694,2020-01-22,22,1,2020,0,0,Belarus,BY,0
695,2020-01-21,21,1,2020,0,0,Belarus,BY,0
696,2020-01-20,20,1,2020,0,0,Belarus,BY,0
697,2020-01-19,19,1,2020,0,0,Belarus,BY,0
698,2020-01-18,18,1,2020,0,0,Belarus,BY,0
699,2020-01-17,17,1,2020,0,0,Belarus,BY,0
700,2020-01-16,16,1,2020,0,0,Belarus,BY,0
701,2020-01-15,15,1,2020,0,0,Belarus,BY,0
702,2020-01-14,14,1,2020,0,0,Belarus,BY,0
703,2020-01-13,13,1,2020,0,0,Belarus,BY,0
704,2020-01-12,12,1,2020,0,0,Belarus,BY,0
705,2020-01-11,11,1,2020,0,0,Belarus,BY,0
706,2020-01-10,10,1,2020,0,0,Belarus,BY,0
707,2020-01-09,9,1,2020,0,0,Belarus,BY,0
708,2020-01-08,8,1,2020,0,0,Belarus,BY,0
709,2020-01-07,7,1,2020,0,0,Belarus,BY,0
710,2020-01-06,6,1,2020,0,0,Belarus,BY,0
711,2020-01-05,5,1,2020,0,0,Belarus,BY,0
712,2020-01-04,4,1,2020,0,0,Belarus,BY,0
713,2020-01-03,3,1,2020,0,0,Belarus,BY,0
714,2020-01-02,2,1,2020,0,0,Belarus,BY,0
715,2020-01-01,1,1,2020,0,0,Belarus,BY,0
716,2019-12-31,31,12,2019,0,0,Belarus,BY,0
717,2020-03-24,24,3,2020,342,13,Belgium,BE,3743
718,2020-03-23,23,3,2020,586,8,Belgium,BE,3401
719,2020-03-22,22,3,2020,558,30,Belgium,BE,2815
720,2020-03-21,21,3,2020,462,16,Belgium,BE,2257
721,2020-03-20,20,3,2020,309,7,Belgium,BE,1795
722,2020-03-19,19,3,2020,243,9,Belgium,BE,1486
723,2020-03-18,18,3,2020,158,0,Belgium,BE,1243
724,2020-03-17,17,3,2020,199,1,Belgium,BE,1085
725,2020-03-16,16,3,2020,197,0,Belgium,BE,886
726,2020-03-15,15,3,2020,130,1,Belgium,BE,689
727,2020-03-14,14,3,2020,160,0,Belgium,BE,559
728,2020-03-13,13,3,2020,85,0,Belgium,BE,399
729,2020-03-12,12,3,2020,47,3,Belgium,BE,314
730,2020-03-11,11,3,2020,28,0,Belgium,BE,267
731,2020-03-10,10,3,2020,39,0,Belgium,BE,239
732,2020-03-09,9,3,2020,31,0,Belgium,BE,200
733,2020-03-08,8,3,2020,60,0,Belgium,BE,169
734,2020-03-07,7,3,2020,59,0,Belgium,BE,109
735,2020-03-06,6,3,2020,27,0,Belgium,BE,50
736,2020-03-05,5,3,2020,10,0,Belgium,BE,23
737,2020-03-04,4,3,2020,5,0,Belgium,BE,13
738,2020-03-03,3,3,2020,6,0,Belgium,BE,8
739,2020-03-02,2,3,2020,1,0,Belgium,BE,2
740,2020-03-01,1,3,2020,0,0,Belgium,BE,1
741,2020-02-29,29,2,2020,0,0,Belgium,BE,1
742,2020-02-28,28,2,2020,0,0,Belgium,BE,1
743,2020-02-27,27,2,2020,0,0,Belgium,BE,1
744,2020-02-26,26,2,2020,0,0,Belgium,BE,1
745,2020-02-25,25,2,2020,0,0,Belgium,BE,1
746,2020-02-24,24,2,2020,0,0,Belgium,BE,1
747,2020-02-23,23,2,2020,0,0,Belgium,BE,1
748,2020-02-22,22,2,2020,0,0,Belgium,BE,1
749,2020-02-21,21,2,2020,0,0,Belgium,BE,1
750,2020-02-20,20,2,2020,0,0,Belgium,BE,1
751,2020-02-19,19,2,2020,0,0,Belgium,BE,1
752,2020-02-18,18,2,2020,0,0,Belgium,BE,1
753,2020-02-17,17,2,2020,0,0,Belgium,BE,1
754,2020-02-16,16,2,2020,0,0,Belgium,BE,1
755,2020-02-15,15,2,2020,0,0,Belgium,BE,1
756,2020-02-14,14,2,2020,0,0,Belgium,BE,1
757,2020-02-13,13,2,2020,0,0,Belgium,BE,1
758,2020-02-12,12,2,2020,0,0,Belgium,BE,1
759,2020-02-11,11,2,2020,0,0,Belgium,BE,1
760,2020-02-10,10,2,2020,0,0,Belgium,BE,1
761,2020-02-09,9,2,2020,0,0,Belgium,BE,1
762,2020-02-08,8,2,2020,0,0,Belgium,BE,1
763,2020-02-07,7,2,2020,0,0,Belgium,BE,1
764,2020-02-06,6,2,2020,0,0,Belgium,BE,1
765,2020-02-05,5,2,2020,0,0,Belgium,BE,1
766,2020-02-04,4,2,2020,1,0,Belgium,BE,1
767,2020-02-03,3,2,2020,0,0,Belgium,BE,0
768,2020-02-02,2,2,2020,0,0,Belgium,BE,0
769,2020-02-01,1,2,2020,0,0,Belgium,BE,0
770,2020-01-31,31,1,2020,0,0,Belgium,BE,0
771,2020-01-30,30,1,2020,0,0,Belgium,BE,0
772,2020-01-29,29,1,2020,0,0,Belgium,BE,0
773,2020-01-28,28,1,2020,0,0,Belgium,BE,0
774,2020-01-27,27,1,2020,0,0,Belgium,BE,0
775,2020-01-26,26,1,2020,0,0,Belgium,BE,0
776,2020-01-25,25,1,2020,0,0,Belgium,BE,0
777,2020-01-24,24,1,2020,0,0,Belgium,BE,0
778,2020-01-23,23,1,2020,0,0,Belgium,BE,0
779,2020-01-22,22,1,2020,0,0,Belgium,BE,0
780,2020-01-21,21,1,2020,0,0,Belgium,BE,0
781,2020-01-20,20,1,2020,0,0,Belgium,BE,0
782,2020-01-19,19,1,2020,0,0,Belgium,BE,0
783,2020-01-18,18,1,2020,0,0,Belgium,BE,0
784,2020-01-17,17,1,2020,0,0,Belgium,BE,0
785,2020-01-16,16,1,2020,0,0,Belgium,BE,0
786,2020-01-15,15,1,2020,0,0,Belgium,BE,0
787,2020-01-14,14,1,2020,0,0,Belgium,BE,0
788,2020-01-13,13,1,2020,0,0,Belgium,BE,0
789,2020-01-12,12,1,2020,0,0,Belgium,BE,0
790,2020-01-11,11,1,2020,0,0,Belgium,BE,0
791,2020-01-10,10,1,2020,0,0,Belgium,BE,0
792,2020-01-09,9,1,2020,0,0,Belgium,BE,0
793,2020-01-08,8,1,2020,0,0,Belgium,BE,0
794,2020-01-07,7,1,2020,0,0,Belgium,BE,0
795,2020-01-06,6,1,2020,0,0,Belgium,BE,0
796,2020-01-05,5,1,2020,0,0,Belgium,BE,0
797,2020-01-04,4,1,2020,0,0,Belgium,BE,0
798,2020-01-03,3,1,2020,0,0,Belgium,BE,0
799,2020-01-02,2,1,2020,0,0,Belgium,BE,0
800,2020-01-01,1,1,2020,0,0,Belgium,BE,0
801,2019-12-31,31,12,2019,0,0,Belgium,BE,0
802,2020-03-24,24,3,2020,1,0,Belize,BZ,1
803,2020-03-24,24,3,2020,3,0,Benin,BJ,5
804,2020-03-23,23,3,2020,0,0,Benin,BJ,2
805,2020-03-22,22,3,2020,0,0,Benin,BJ,2
806,2020-03-21,21,3,2020,0,0,Benin,BJ,2
807,2020-03-20,20,3,2020,1,0,Benin,BJ,2
808,2020-03-19,19,3,2020,0,0,Benin,BJ,1
809,2020-03-18,18,3,2020,0,0,Benin,BJ,1
810,2020-03-17,17,3,2020,1,0,Benin,BJ,1
811,2020-03-24,24,3,2020,0,0,Bermuda,BM,6
812,2020-03-23,23,3,2020,4,0,Bermuda,BM,6
813,2020-03-22,22,3,2020,0,0,Bermuda,BM,2
814,2020-03-21,21,3,2020,0,0,Bermuda,BM,2
815,2020-03-20,20,3,2020,2,0,Bermuda,BM,2
816,2020-03-24,24,3,2020,0,0,Bhutan,BT,2
817,2020-03-23,23,3,2020,0,0,Bhutan,BT,2
818,2020-03-22,22,3,2020,0,0,Bhutan,BT,2
819,2020-03-21,21,3,2020,1,0,Bhutan,BT,2
820,2020-03-20,20,3,2020,0,0,Bhutan,BT,1
821,2020-03-19,19,3,2020,0,0,Bhutan,BT,1
822,2020-03-18,18,3,2020,0,0,Bhutan,BT,1
823,2020-03-17,17,3,2020,0,0,Bhutan,BT,1
824,2020-03-15,15,3,2020,0,0,Bhutan,BT,1
825,2020-03-13,13,3,2020,0,0,Bhutan,BT,1
826,2020-03-06,6,3,2020,1,0,Bhutan,BT,1
827,2020-03-24,24,3,2020,1,0,Bolivia,BO,28
828,2020-03-23,23,3,2020,7,0,Bolivia,BO,27
829,2020-03-22,22,3,2020,1,0,Bolivia,BO,20
830,2020-03-21,21,3,2020,4,0,Bolivia,BO,19
831,2020-03-20,20,3,2020,3,0,Bolivia,BO,15
832,2020-03-19,19,3,2020,0,0,Bolivia,BO,12
833,2020-03-18,18,3,2020,1,0,Bolivia,BO,12
834,2020-03-17,17,3,2020,1,0,Bolivia,BO,11
835,2020-03-15,15,3,2020,0,0,Bolivia,BO,10
836,2020-03-14,14,3,2020,7,0,Bolivia,BO,10
837,2020-03-13,13,3,2020,1,0,Bolivia,BO,3
838,2020-03-12,12,3,2020,2,0,Bolivia,BO,2
839,2020-03-24,24,3,2020,4,0,Bosnia_and_Herzegovina,BA,129
840,2020-03-23,23,3,2020,33,0,Bosnia_and_Herzegovina,BA,125
841,2020-03-22,22,3,2020,48,1,Bosnia_and_Herzegovina,BA,92
842,2020-03-21,21,3,2020,0,0,Bosnia_and_Herzegovina,BA,44
843,2020-03-20,20,3,2020,8,0,Bosnia_and_Herzegovina,BA,44
844,2020-03-19,19,3,2020,15,0,Bosnia_and_Herzegovina,BA,36
845,2020-03-18,18,3,2020,0,0,Bosnia_and_Herzegovina,BA,21
846,2020-03-17,17,3,2020,3,0,Bosnia_and_Herzegovina,BA,21
847,2020-03-16,16,3,2020,15,0,Bosnia_and_Herzegovina,BA,18
848,2020-03-13,13,3,2020,0,0,Bosnia_and_Herzegovina,BA,3
849,2020-03-12,12,3,2020,1,0,Bosnia_and_Herzegovina,BA,3
850,2020-03-06,6,3,2020,2,0,Bosnia_and_Herzegovina,BA,2
851,2020-03-24,24,3,2020,345,9,Brazil,BR,1891
852,2020-03-23,23,3,2020,418,7,Brazil,BR,1546
853,2020-03-22,22,3,2020,224,7,Brazil,BR,1128
854,2020-03-21,21,3,2020,283,5,Brazil,BR,904
855,2020-03-20,20,3,2020,193,2,Brazil,BR,621
856,2020-03-19,19,3,2020,137,3,Brazil,BR,428
857,2020-03-18,18,3,2020,57,1,Brazil,BR,291
858,2020-03-17,17,3,2020,34,0,Brazil,BR,234
859,2020-03-16,16,3,2020,79,0,Brazil,BR,200
860,2020-03-15,15,3,2020,23,0,Brazil,BR,121
861,2020-03-14,14,3,2020,21,0,Brazil,BR,98
862,2020-03-13,13,3,2020,25,0,Brazil,BR,77
863,2020-03-12,12,3,2020,18,0,Brazil,BR,52
864,2020-03-11,11,3,2020,9,0,Brazil,BR,34
865,2020-03-09,9,3,2020,12,0,Brazil,BR,25
866,2020-03-08,8,3,2020,0,0,Brazil,BR,13
867,2020-03-07,7,3,2020,5,0,Brazil,BR,13
868,2020-03-06,6,3,2020,5,0,Brazil,BR,8
869,2020-03-05,5,3,2020,1,0,Brazil,BR,3
870,2020-03-02,2,3,2020,0,0,Brazil,BR,2
871,2020-03-01,1,3,2020,1,0,Brazil,BR,2
872,2020-02-29,29,2,2020,0,0,Brazil,BR,1
873,2020-02-28,28,2,2020,0,0,Brazil,BR,1
874,2020-02-27,27,2,2020,0,0,Brazil,BR,1
875,2020-02-26,26,2,2020,1,0,Brazil,BR,1
876,2020-02-25,25,2,2020,0,0,Brazil,BR,0
877,2020-02-24,24,2,2020,0,0,Brazil,BR,0
878,2020-02-23,23,2,2020,0,0,Brazil,BR,0
879,2020-02-22,22,2,2020,0,0,Brazil,BR,0
880,2020-02-21,21,2,2020,0,0,Brazil,BR,0
881,2020-02-20,20,2,2020,0,0,Brazil,BR,0
882,2020-02-19,19,2,2020,0,0,Brazil,BR,0
883,2020-02-18,18,2,2020,0,0,Brazil,BR,0
884,2020-02-17,17,2,2020,0,0,Brazil,BR,0
885,2020-02-16,16,2,2020,0,0,Brazil,BR,0
886,2020-02-15,15,2,2020,0,0,Brazil,BR,0
887,2020-02-14,14,2,2020,0,0,Brazil,BR,0
888,2020-02-13,13,2,2020,0,0,Brazil,BR,0
889,2020-02-12,12,2,2020,0,0,Brazil,BR,0
890,2020-02-11,11,2,2020,0,0,Brazil,BR,0
891,2020-02-10,10,2,2020,0,0,Brazil,BR,0
892,2020-02-09,9,2,2020,0,0,Brazil,BR,0
893,2020-02-08,8,2,2020,0,0,Brazil,BR,0
894,2020-02-07,7,2,2020,0,0,Brazil,BR,0
895,2020-02-06,6,2,2020,0,0,Brazil,BR,0
896,2020-02-05,5,2,2020,0,0,Brazil,BR,0
897,2020-02-04,4,2,2020,0,0,Brazil,BR,0
898,2020-02-03,3,2,2020,0,0,Brazil,BR,0
899,2020-02-02,2,2,2020,0,0,Brazil,BR,0
900,2020-02-01,1,2,2020,0,0,Brazil,BR,0
901,2020-01-31,31,1,2020,0,0,Brazil,BR,0
902,2020-01-30,30,1,2020,0,0,Brazil,BR,0
903,2020-01-29,29,1,2020,0,0,Brazil,BR,0
904,2020-01-28,28,1,2020,0,0,Brazil,BR,0
905,2020-01-27,27,1,2020,0,0,Brazil,BR,0
